año,sector_ciiu,tamanio_empresa,num_empleados,localidad,ventas_comportamiento,ventas_expectativa,credito_solicito,credito_obtuvo,inversion_realizo,inversion_expectativa,tamanio_cat,ventas_num,ventas_cat,ventas_positivo,credito_num,credito_positivo,inversion_num,inversion_positivo,indice_clima_sin_inversion,indice_clima
2021,7220,,,,,1.0,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4690,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,8551,,,,,,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,5611,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4530,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4773,,,,1.0,1.0,,,6.0,1.0,,1.0,Aumentó,1.0,,,6.0,0.0,1.0,1.0
2021,4759,,,,,,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,4771,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,2829,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4659,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4642,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4732,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4711,,,,1.0,1.0,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,4721,,,,,1.0,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,7020,,,,1.0,1.0,,,8.0,1.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,9007,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,7020,,,,,1.0,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,1410,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4664,,,,,1.0,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,4330,,,,,,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,6619,,,,,,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,2512,,,,1.0,1.0,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,4530,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,1084,,,,1.0,,,,2.0,2.0,,1.0,Aumentó,1.0,,,2.0,0.0,1.0,1.0
2021,2511,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4721,,,,,,,,3.0,1.0,,,,,,,3.0,0.0,,
2021,4721,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,6202,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,5820,,,,,1.0,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4520,,,,,,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,7911,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,5612,,,,1.0,1.0,,,7.0,2.0,,1.0,Aumentó,1.0,,,7.0,0.0,1.0,1.0
2021,2029,,,,,1.0,,,9.0,2.0,,,,,,,9.0,0.0,,
2021,4321,,,,,1.0,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,3312,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4773,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,9601,,,,,,,,9.0,2.0,,,,,,,9.0,0.0,,
2021,7310,,,,,1.0,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,4111,,,,,1.0,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,4642,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,2100,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,5630,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,7020,,,,1.0,1.0,,,8.0,1.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,4290,,,,,1.0,,,4.0,1.0,,,,,,,4.0,0.0,,
2021,3230,,,,1.0,,,,6.0,2.0,,1.0,Aumentó,1.0,,,6.0,0.0,1.0,1.0
2021,6621,,,,,1.0,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,5229,,,,1.0,,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,4774,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,7310,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4663,,,,1.0,,,,10.0,2.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,7112,,,,,,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,4923,,,,,1.0,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,8299,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,3210,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,2023,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,5630,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4111,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,1089,,,,1.0,,,,9.0,2.0,,1.0,Aumentó,1.0,,,9.0,0.0,1.0,1.0
2021,8010,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,1410,,,,1.0,,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,4645,,,,1.0,,,,10.0,2.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,4520,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4773,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,6810,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4722,,,,,,,,4.0,2.0,,,,,,,4.0,0.0,,
2021,4791,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,7490,,,,1.0,1.0,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,6810,,,,1.0,,,,9.0,2.0,,1.0,Aumentó,1.0,,,9.0,0.0,1.0,1.0
2021,4799,,,,,,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,4759,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4711,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4729,,,,1.0,1.0,,,1.0,2.0,,1.0,Aumentó,1.0,,,1.0,1.0,1.0,1.0
2021,1630,,,,,,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,4791,,,,,,,,6.0,1.0,,,,,,,6.0,0.0,,
2021,1410,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4651,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,6621,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,5611,,,,1.0,,,,5.0,2.0,,1.0,Aumentó,1.0,,,5.0,0.0,1.0,1.0
2021,3290,,,,,,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,4520,,,,,1.0,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,7112,,,,,1.0,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,4791,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,3830,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4111,,,,1.0,1.0,,,7.0,2.0,,1.0,Aumentó,1.0,,,7.0,0.0,1.0,1.0
2021,4741,,,,,,,,6.0,2.0,,,,,,,6.0,0.0,,
2021,6910,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,3120,,,,,1.0,,,4.0,1.0,,,,,,,4.0,0.0,,
2021,4542,,,,1.0,,,,10.0,2.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,2012,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,7310,,,,1.0,,,,7.0,1.0,,1.0,Aumentó,1.0,,,7.0,0.0,1.0,1.0
2021,6202,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,6515,,,,1.0,1.0,,,9.0,2.0,,1.0,Aumentó,1.0,,,9.0,0.0,1.0,1.0
2021,5612,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4631,,,,,1.0,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,6810,,,,1.0,,,,9.0,1.0,,1.0,Aumentó,1.0,,,9.0,0.0,1.0,1.0
2021,4752,,,,1.0,,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,4690,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4520,,,,1.0,,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,4390,,,,1.0,1.0,,,9.0,2.0,,1.0,Aumentó,1.0,,,9.0,0.0,1.0,1.0
2021,4390,,,,1.0,1.0,,,5.0,1.0,,1.0,Aumentó,1.0,,,5.0,0.0,1.0,1.0
2021,1410,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,5012,,,,1.0,1.0,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,7730,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,5611,,,,,1.0,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,1521,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,,
2021,1081,,,,1.0,,,,7.0,1.0,,1.0,Aumentó,1.0,,,7.0,0.0,1.0,1.0
2021,4719,,,,,,,,5.0,1.0,,,,,,,5.0,0.0,,
2021,9601,,,,,,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,6621,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4620,,,,,1.0,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,7020,,,,1.0,,,,3.0,2.0,,1.0,Aumentó,1.0,,,3.0,0.0,1.0,1.0
2021,4761,,,,1.0,,,,6.0,2.0,,1.0,Aumentó,1.0,,,6.0,0.0,1.0,1.0
2021,4774,,,,1.0,,,,6.0,2.0,,1.0,Aumentó,1.0,,,6.0,0.0,1.0,1.0
2021,4111,,,,,1.0,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4663,,,,,,,,5.0,1.0,,,,,,,5.0,0.0,,
2021,3312,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,7020,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4754,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4755,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,6312,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,2790,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,1410,,,,,,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,7730,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4773,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,1811,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,1702,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,5630,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4520,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4753,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,,
2021,4724,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4774,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,6910,,,,,1.0,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,8299,,,,,,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,3311,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4923,,,,1.0,,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,1521,,,,1.0,,,,9.0,2.0,,1.0,Aumentó,1.0,,,9.0,0.0,1.0,1.0
2021,4111,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,7490,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,2930,,,,1.0,1.0,,,2.0,2.0,,1.0,Aumentó,1.0,,,2.0,0.0,1.0,1.0
2021,4741,,,,1.0,1.0,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,4542,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,9004,,,,,,,,9.0,2.0,,,,,,,9.0,0.0,,
2021,4755,,,,1.0,,,,10.0,2.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,4652,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,1410,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,6910,,,,1.0,,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,5630,,,,,,,,6.0,2.0,,,,,,,6.0,0.0,,
2021,5229,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,,
2021,2511,,,,1.0,,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,4290,,,,,1.0,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,4711,,,,,,,,4.0,2.0,,,,,,,4.0,0.0,,
2021,4741,,,,,,,,5.0,1.0,,,,,,,5.0,0.0,,
2021,4321,,,,,,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,4111,,,,1.0,,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,2029,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,1811,,,,1.0,1.0,,,6.0,2.0,,1.0,Aumentó,1.0,,,6.0,0.0,1.0,1.0
2021,6820,,,,1.0,,,,9.0,2.0,,1.0,Aumentó,1.0,,,9.0,0.0,1.0,1.0
2021,6190,,,,1.0,1.0,,,10.0,2.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,4791,,,,,1.0,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4751,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,8010,,,,1.0,,,,6.0,2.0,,1.0,Aumentó,1.0,,,6.0,0.0,1.0,1.0
2021,4645,,,,1.0,,,,7.0,1.0,,1.0,Aumentó,1.0,,,7.0,0.0,1.0,1.0
2021,8010,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4923,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,1702,,,,,1.0,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,6202,,,,1.0,1.0,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,7020,,,,,,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,4721,,,,1.0,,,,8.0,1.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,6910,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4759,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,6202,,,,,1.0,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4923,,,,1.0,,,,6.0,1.0,,1.0,Aumentó,1.0,,,6.0,0.0,1.0,1.0
2021,6202,,,,1.0,,,,8.0,1.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,6202,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,7410,,,,,1.0,,,3.0,2.0,,,,,,,3.0,0.0,,
2021,4631,,,,,1.0,,,9.0,2.0,,,,,,,9.0,0.0,,
2021,4321,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4723,,,,,,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,8299,,,,,,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,4762,,,,1.0,1.0,,,4.0,2.0,,1.0,Aumentó,1.0,,,4.0,0.0,1.0,1.0
2021,8621,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,1312,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4390,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4923,,,,1.0,,,,10.0,2.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,5630,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,1081,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4663,,,,,1.0,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,4111,,,,,,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,4631,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4752,,,,1.0,,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,3811,,,,1.0,,,,1.0,2.0,,1.0,Aumentó,1.0,,,1.0,1.0,1.0,1.0
2021,6511,,,,,,,,6.0,2.0,,,,,,,6.0,0.0,,
2021,7020,,,,,,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,6910,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,9602,,,,,,,,6.0,2.0,,,,,,,6.0,0.0,,
2021,4773,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,6810,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4723,,,,,,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,3290,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,7730,,,,1.0,,,,5.0,2.0,,1.0,Aumentó,1.0,,,5.0,0.0,1.0,1.0
2021,4690,,,,,,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,1410,,,,1.0,,,,7.0,1.0,,1.0,Aumentó,1.0,,,7.0,0.0,1.0,1.0
2021,4112,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,3312,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,5224,,,,,,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,3110,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,9200,,,,,1.0,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4659,,,,,,,,4.0,2.0,,,,,,,4.0,0.0,,
2021,9609,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,7420,,,,1.0,,,,7.0,1.0,,1.0,Aumentó,1.0,,,7.0,0.0,1.0,1.0
2021,4112,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,7020,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,,
2021,6201,,,,,,,,6.0,2.0,,,,,,,6.0,0.0,,
2021,4111,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4772,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,5619,,,,,,,,6.0,1.0,,,,,,,6.0,0.0,,
2021,7911,,,,1.0,1.0,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,4663,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4752,,,,,,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,7111,,,,,,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,1410,,,,1.0,,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,4923,,,,1.0,1.0,,,8.0,1.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,2930,,,,,,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,6910,,,,1.0,,,,7.0,2.0,,1.0,Aumentó,1.0,,,7.0,0.0,1.0,1.0
2021,4520,,,,,,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,5221,,,,,1.0,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4741,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,7490,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,1410,,,,,,,,9.0,2.0,,,,,,,9.0,0.0,,
2021,2825,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,4669,,,,,,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,4520,,,,,1.0,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,4631,,,,1.0,,,,9.0,2.0,,1.0,Aumentó,1.0,,,9.0,0.0,1.0,1.0
2021,4724,,,,1.0,,,,8.0,1.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,5224,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,6201,,,,,1.0,,,7.0,1.0,,,,,,,7.0,0.0,,
2021,8622,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4653,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4530,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,1410,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4669,,,,,1.0,,,4.0,2.0,,,,,,,4.0,0.0,,
2021,3312,,,,1.0,,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,4664,,,,,,,,9.0,1.0,,,,,,,9.0,0.0,,
2021,4649,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4722,,,,,,,,3.0,1.0,,,,,,,3.0,0.0,,
2021,6920,,,,,,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,8121,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,,
2021,4541,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,2100,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4290,,,,,,,,6.0,2.0,,,,,,,6.0,0.0,,
2021,4690,,,,1.0,1.0,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,4731,,,,,,,,2.0,2.0,,,,,,,2.0,0.0,,
2021,5611,,,,1.0,1.0,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,6810,,,,,,,,9.0,2.0,,,,,,,9.0,0.0,,
2021,3110,,,,1.0,1.0,,,10.0,2.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,100,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,5619,,,,,1.0,,,5.0,1.0,,,,,,,5.0,0.0,,
2021,4791,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,6201,,,,,1.0,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,1410,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,8020,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,4620,,,,1.0,1.0,,,7.0,1.0,,1.0,Aumentó,1.0,,,7.0,0.0,1.0,1.0
2021,2229,,,,,,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,3830,,,,,,,,7.0,2.0,,,,,,,7.0,0.0,,
2021,3092,,,,,,,,6.0,2.0,,,,,,,6.0,0.0,,
2021,4530,,,,,,,,10.0,2.0,,,,,,,10.0,0.0,,
2021,4322,,,,1.0,,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,1410,,,,,,,,8.0,2.0,,,,,,,8.0,0.0,,
2021,3312,,,,1.0,,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,4731,,,,,,,,5.0,2.0,,,,,,,5.0,0.0,,
2021,6201,,,,,1.0,,,1.0,2.0,,,,,,,1.0,1.0,,
2021,7112,,,,,,,,8.0,1.0,,,,,,,8.0,0.0,,
2021,1811,,,,,,,,4.0,2.0,,,,,,,4.0,0.0,,
2021,8010,,,,,,,,10.0,1.0,,,,,,,10.0,0.0,,
2021,4645,,,,2.0,5.0,,,8.0,2.0,,2.0,Igual,0.0,,,8.0,0.0,0.0,0.0
2021,4530,,,,5.0,7.0,,,7.0,2.0,,5.0,,0.0,,,7.0,0.0,0.0,0.0
2021,5224,,,,5.0,9.0,,,10.0,2.0,,5.0,,0.0,,,10.0,0.0,0.0,0.0
2021,4520,,,,9.0,5.0,,,9.0,1.0,,9.0,,0.0,,,9.0,0.0,0.0,0.0
2021,MIGUEL ANGEL GARZON ORJUELA,,,,9.0,6.0,,,5.0,2.0,,9.0,,0.0,,,5.0,0.0,0.0,0.0
2021,4659,,,,8.0,5.0,,,7.0,1.0,,8.0,,0.0,,,7.0,0.0,0.0,0.0
2021,FRANCISCO ANTONIO BELLO HUESO,,,,3.0,10.0,,,7.0,2.0,,3.0,Disminuyó,0.0,,,7.0,0.0,0.0,0.0
2021,1089,,,,1.0,5.0,,,4.0,2.0,,1.0,Aumentó,1.0,,,4.0,0.0,1.0,1.0
2021,5911,,,,1.0,9.0,,,10.0,1.0,,1.0,Aumentó,1.0,,,10.0,0.0,1.0,1.0
2021,LA ACADEMIA FORMACION CONTINUA SAS,,,,1.0,3.0,,,8.0,2.0,,1.0,Aumentó,1.0,,,8.0,0.0,1.0,1.0
2021,7020,,,,6.0,,,,10.0,2.0,,6.0,,0.0,,,10.0,0.0,0.0,0.0
2021,7730,,,,10.0,5.0,,,10.0,1.0,,10.0,,0.0,,,10.0,0.0,0.0,0.0
2021,4799,,,,4.0,9.0,,,10.0,2.0,,4.0,,0.0,,,10.0,0.0,0.0,0.0
2021,6920,,,,11.0,4.0,,,3.0,2.0,,11.0,,0.0,,,3.0,0.0,0.0,0.0
2021,6910,,,,4.0,7.0,,,2.0,2.0,,4.0,,0.0,,,2.0,0.0,0.0,0.0
2021,7020,,,,11.0,9.0,,,4.0,2.0,,11.0,,0.0,,,4.0,0.0,0.0,0.0
2021,8299,,,,3.0,9.0,,,8.0,1.0,,3.0,Disminuyó,0.0,,,8.0,0.0,0.0,0.0
2021,1410,,,,8.0,,,,8.0,2.0,,8.0,,0.0,,,8.0,0.0,0.0,0.0
2021,7112,,,,7.0,,,,6.0,2.0,,7.0,,0.0,,,6.0,0.0,0.0,0.0
2021,4390,,,,8.0,5.0,,,8.0,1.0,,8.0,,0.0,,,8.0,0.0,0.0,0.0
2021,5911,,,,4.0,10.0,,,7.0,2.0,,4.0,,0.0,,,7.0,0.0,0.0,0.0
2021,4755,,,,9.0,2.0,,,10.0,1.0,,9.0,,0.0,,,10.0,0.0,0.0,0.0
2021,4659,,,,9.0,9.0,,,8.0,1.0,,9.0,,0.0,,,8.0,0.0,0.0,0.0
2021,1410,,,,9.0,7.0,,,8.0,1.0,,9.0,,0.0,,,8.0,0.0,0.0,0.0
2021,4111,,,,2.0,5.0,,,10.0,2.0,,2.0,Igual,0.0,,,10.0,0.0,0.0,0.0
2021,1104,,,,1.0,,,,9.0,2.0,,1.0,Aumentó,1.0,,,9.0,0.0,1.0,1.0
2021,8299,,,,4.0,2.0,,,10.0,1.0,,4.0,,0.0,,,10.0,0.0,0.0,0.0
2021,4512,,,,3.0,3.0,,,2.0,2.0,,3.0,Disminuyó,0.0,,,2.0,0.0,0.0,0.0
2021,4663,,,,3.0,7.0,,,3.0,2.0,,3.0,Disminuyó,0.0,,,3.0,0.0,0.0,0.0
2021,7410,,,,5.0,5.0,,,5.0,2.0,,5.0,,0.0,,,5.0,0.0,0.0,0.0
2021,4112,,,,7.0,,,,7.0,1.0,,7.0,,0.0,,,7.0,0.0,0.0,0.0
2021,7111,,,,8.0,9.0,,,7.0,2.0,,8.0,,0.0,,,7.0,0.0,0.0,0.0
2021,7911,,,,5.0,,,,7.0,2.0,,5.0,,0.0,,,7.0,0.0,0.0,0.0
2021,4663,,,,6.0,10.0,,,7.0,1.0,,6.0,,0.0,,,7.0,0.0,0.0,0.0
2021,6810,,,,2.0,,,,7.0,1.0,,2.0,Igual,0.0,,,7.0,0.0,0.0,0.0
2021,4791,,,,3.0,6.0,,,8.0,1.0,,3.0,Disminuyó,0.0,,,8.0,0.0,0.0,0.0
